achievement_count,athlete_count,athlete.id,athlete.resource_state,average_cadence,average_heartrate,average_speed,comment_count,commute,display_hide_heartrate_option,distance,elapsed_time,elev_high,elev_low,end_latlng1,end_latlng2,external_id,flagged,from_accepted_tag,gear_id,has_heartrate,has_kudoed,heartrate_opt_out,id,kudos_count,location_country,manual,map.id,map.resource_state,map.summary_polyline,max_heartrate,max_speed,moving_time,name,photo_count,pr_count,private,resource_state,start_date,start_date_local,start_latitude,start_latlng1,start_latlng2,start_longitude,timezone,total_elevation_gain,total_photo_count,trainer,type,upload_id,upload_id_str,utc_offset,visibility,workout_type,average_watts,device_watts,kilojoules,max_watts,distance_km,distance_mi,elapsed_time_min,elapsed_time_hrs,moving_time_min,moving_time_hrs,wday,mday,yday,week,year,month,elapsed_hrs_cum_type,elapsed_dist_cum_type
2,1,23163300,1,NA,NA,7.938000000000001,0,FALSE,FALSE,4.7113000000000005,2233,318,293.9,38.036406,-84.498737,6FEFEFF2-F7D2-4656-8A76-123027C9A9A5,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1166885944,1,United States,FALSE,a1166885944,2,mvcgFhhvbO`c@ch@v`@bGzKrGsUho@eEb_@iYgI{GiIiBh@{CgEcC_@wDuG,NA,14.76,2137,Afternoon Run,0,2,FALSE,2,2017-09-03T18:15:07Z,2017-09-03T14:15:07Z,38.036359,38.036359,-84.498693,-84.498693,(GMT-05:00) America/New_York,29.5,0,FALSE,Run,1272278551,1272278551,-14400,everyone,0,NA,NA,NA,NA,4.7113000000000005,2.9274651923,37.2,0.6,35.6,0.6,7,3,246,2017-08-28T00:00:00Z,2017,9,20655,26.6764512236
3,1,23163300,1,NA,NA,8.0532,0,FALSE,FALSE,4.9044,2267,318,293.9,38.036357,-84.498646,A04C657C-144E-4794-B866-5F4236B1C358,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1168766730,0,United States,FALSE,a1168766730,2,ivcgFphvbOn\m`@jDfElF`A|DsLzTlDzKhGwT`l@qAlV_APsAnKeXgHuHqJuBb@{C}EqD_AkCoF,NA,14.76,2192,Evening Run,0,0,FALSE,2,2017-09-04T23:38:47Z,2017-09-04T19:38:47Z,38.036363,38.036363,-84.498673,-84.498673,(GMT-05:00) America/New_York,29.6,0,FALSE,Run,1274178461,1274178461,-14400,everyone,0,NA,NA,NA,NA,4.9044,3.0474519324,37.8,0.6,36.5,0.6,1,4,247,2017-09-04T00:00:00Z,2017,9,22922,29.723903156000002
7,1,23163300,1,NA,NA,8.1972,0,FALSE,FALSE,4.8227,2206,318,293.9,38.036403,-84.498655,04195660-7F20-40F4-89C4-2B7A73402763,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1176269837,0,United States,FALSE,a1176269837,2,svcgFdhvbOz]w`@pI`H~EaM`VlEfJ|FkUpo@cEl_@eW_GkJiLaB`AqCiEkCUuDmH,NA,16.92,2118,Afternoon Run,0,2,FALSE,2,2017-09-09T20:16:36Z,2017-09-09T16:16:36Z,38.036242,38.036242,-84.498512,-84.498512,(GMT-05:00) America/New_York,29.3,0,FALSE,Run,1281783951,1281783951,-14400,everyone,0,NA,NA,NA,NA,4.8227,2.9966859217,36.8,0.6,35.3,0.6,6,9,252,2017-09-04T00:00:00Z,2017,9,25128,32.7205890777
2,1,23163300,1,NA,NA,19.206,0,FALSE,FALSE,3.8626,757,320,295,38.015198,-84.50356,265B511B-8D6F-446A-B95D-1B129C950ED2,FALSE,FALSE,b3990177,FALSE,FALSE,FALSE,1177763264,0,United States,FALSE,a1177763264,2,gvcgFlhvbO`CuB~Sd\_F`JfGvJxa@bKvT~SbGoPtKiGHyBjF{GvB{KjBjBc@vH|Ek@,NA,33.480000000000004,724,To arboretum,0,1,FALSE,2,2017-09-10T16:04:28Z,2017-09-10T12:04:28Z,38.036404,38.036404,-84.498652,-84.498652,(GMT-05:00) America/New_York,47.1,0,FALSE,Ride,1283307861,1283307861,-14400,everyone,10,98.6,FALSE,71.4,NA,3.8626,2.4001076246,12.6,0.2,12.1,0.2,7,10,253,2017-09-04T00:00:00Z,2017,9,51564,122.7536430259
1,1,23163300,1,NA,NA,8.118,0,FALSE,FALSE,4.5041,2105,319.1,309,38.014197,-84.507939,AA4BC343-9161-41E9-B7A5-C8A4FB074A9B,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1177850333,0,United States,FALSE,a1177850333,2,qy_gFjtwbOd@rSrAhB`D]lC_O`JdBpCiC?eBqBeD_WcAk@cBbByIxByBI}FcJzIMtHkK`QvBvAbLqGl@nQzBrB_DfId@fK~DoAv@}G}AmI,NA,15.840000000000002,1997,Arboretum run,0,0,FALSE,2,2017-09-10T16:23:08Z,2017-09-10T12:23:08Z,38.015132,38.015132,-84.503896,-84.503896,(GMT-05:00) America/New_York,39.7,0,FALSE,Run,1283396533,1283396533,-14400,everyone,0,NA,NA,NA,NA,4.5041,2.7987171211,35.1,0.6,33.3,0.6,7,10,253,2017-09-04T00:00:00Z,2017,9,27233,35.5193061988
2,1,23163300,1,NA,NA,15.944400000000002,0,FALSE,FALSE,3.8886999999999996,935,320,294,38.036303,-84.498322,59148AC7-BB07-4436-9131-54B49B5D02FB,FALSE,FALSE,b3990177,FALSE,FALSE,FALSE,1177913571,0,United States,FALSE,a1177913571,2,{y_gFdrwbOaFd@h@yIgCyAgDfNuPrNgGnOgBJ_R}Pq`@yJoGoJvE_IiO{UyDhD,NA,33.12,878,Afternoon Ride,0,0,FALSE,2,2017-09-10T17:13:25Z,2017-09-10T13:13:25Z,38.015186,38.015186,-84.503542,-84.503542,(GMT-05:00) America/New_York,17.1,0,FALSE,Ride,1283460665,1283460665,-14400,everyone,10,55,FALSE,48.3,NA,3.8886999999999996,2.4163254076999996,15.6,0.3,14.6,0.2,7,10,253,2017-09-04T00:00:00Z,2017,9,52499,125.1699684336
5,1,23163300,1,NA,NA,8.4024,0,FALSE,FALSE,5.262899999999999,2361,318,294,38.036275,-84.498501,825A7BF5-899F-4F15-A3D7-2C08A0717E7B,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1181994625,0,United States,FALSE,a1181994625,2,ccdgF``wbO|Ur_@vKoKvK|F~OxCtBwKzA_AzDcZ`Qqe@eJ{Gw`@uHme@li@,NA,18.36,2255,Morning Run,0,2,FALSE,2,2017-09-13T12:30:03Z,2017-09-13T08:30:03Z,38.036352,38.036352,-84.498508,-84.498508,(GMT-05:00) America/New_York,31.8,0,FALSE,Run,1287591436,1287591436,-14400,everyone,0,NA,NA,NA,NA,5.262899999999999,3.2702134358999997,39.4,0.7,37.6,0.6,3,13,256,2017-09-11T00:00:00Z,2017,9,29594,38.7895196347
3,1,23163300,1,NA,NA,7.7832,0,FALSE,FALSE,5.213,2458,318,294,38.036394,-84.498717,66990D79-0077-4B62-86BA-D2A812077420,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1186899087,1,United States,FALSE,a1186899087,2,kddgF~~vbOlWx`@vKmLrE|D~VhFlEy_@rUmo@{LuG_^mGee@fi@,NA,13.68,2411,Lunch Run,0,0,FALSE,2,2017-09-16T16:33:19Z,2017-09-16T12:33:19Z,38.03645,38.03645,-84.498742,-84.498742,(GMT-05:00) America/New_York,32,0,FALSE,Run,1292556687,1292556687,-14400,everyone,0,NA,NA,NA,NA,5.213,3.239207023,41,0.7,40.2,0.7,6,16,259,2017-09-11T00:00:00Z,2017,9,32052,42.0287266577
1,1,23163300,1,NA,NA,7.6896,0,FALSE,FALSE,7.015899999999999,3420,318.5,293.9,38.036371,-84.498757,2F469C12-598A-4392-9B48-9FB8F64A7D91,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1189172542,1,United States,FALSE,a1189172542,2,mvcgFlhvbOzc@kh@r`@dGx_@`Uvb@dAwCFkDrR{IdE_GnWgLvN_D`@uIfS?wAgQoOu_@aJ{IoK_CZeCsABiBiEiAaC}F,NA,21.6,3284,Afternoon Run,0,0,FALSE,2,2017-09-17T20:15:29Z,2017-09-17T16:15:29Z,38.0364,38.0364,-84.498594,-84.498594,(GMT-05:00) America/New_York,51.5,0,FALSE,Run,1294874776,1294874776,-14400,everyone,0,NA,NA,NA,NA,7.015899999999999,4.359476798899999,57,1,54.7,0.9,7,17,260,2017-09-11T00:00:00Z,2017,9,35472,46.3882034566
3,1,23163300,1,NA,NA,8.424,0,FALSE,FALSE,2.1290999999999998,947,305.1,294,38.026361,-84.503657,434DC62C-670E-494B-9AF4-DF9C17521FD2,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1204133107,0,United States,FALSE,a1204133107,2,gcdgF|_wbOlV|_@bLcLlDrDpWjFrAuJu@eA,NA,18,910,Morning Run,0,2,FALSE,2,2017-09-27T13:03:53Z,2017-09-27T09:03:53Z,38.036546,38.036546,-84.498684,-84.498684,(GMT-05:00) America/New_York,16.5,0,FALSE,Run,1310049111,1310049111,-14400,everyone,0,NA,NA,NA,NA,2.1290999999999998,1.3229609961,15.8,0.3,15.2,0.3,3,27,270,2017-09-25T00:00:00Z,2017,9,36419,47.711164452700004
5,1,23163300,1,NA,NA,8.5356,0,FALSE,FALSE,5.2428,2324,318,293.5,38.036396,-84.49868,867E5042-EE5A-4FE0-88B5-E933856FF92D,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1232057787,0,United States,FALSE,a1232057787,2,yvcgF`hvbOxc@ih@|`@dGvKhHuUdn@{@tEz@X_@hI_CvNoWkF_FwDcL`LiTu^,NA,15.840000000000002,2211,Afternoon Run,0,2,FALSE,2,2017-10-15T17:23:02Z,2017-10-15T13:23:02Z,38.036388,38.036388,-84.498607,-84.498607,(GMT-05:00) America/New_York,31.7,0,FALSE,Run,1338335607,1338335607,-14400,everyone,0,NA,NA,NA,NA,5.2428,3.2577238788,38.7,0.6,36.9,0.6,7,15,288,2017-10-09T00:00:00Z,2017,10,38743,50.9688883315
2,1,23163300,1,NA,NA,7.7472,0,FALSE,FALSE,5.0087,2387,318,294,38.036449,-84.49869,711CD593-D949-4BEC-A038-B17239357039,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1263341730,0,United States,FALSE,a1263341730,2,_vcgF~hvbOzc@oh@rYtDtQpI{Ubp@wDf^wRmDeIkF}K|K_Tc[@wA,NA,12.96,2328,Daylight Savings,0,1,FALSE,2,2017-11-05T22:19:35Z,2017-11-05T17:19:35Z,38.036351,38.036351,-84.498692,-84.498692,(GMT-05:00) America/New_York,29.4,0,FALSE,Run,1369985437,1369985437,-18000,everyone,0,NA,NA,NA,NA,5.0087,3.1122609277,39.8,0.7,38.8,0.6,7,5,309,2017-10-30T00:00:00Z,2017,11,41130,54.081149259200004
0,1,23163300,1,80.2,178.2,8.1,0,FALSE,TRUE,3.0869,1372,306,294,38.036294,-84.498548,garmin_push_2426948687,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1350900726,0,United States,FALSE,a1350900726,2,e`dgFhdwbOxTnZtKeKjCjCrWrGlAcLaXwH{Uq]gCvD,187,11.16,1372,First run with the Garmin Vivosmart,0,0,FALSE,2,2018-01-10T22:29:15Z,2018-01-10T17:29:15Z,38.036673,38.036673,-84.501327,-84.501327,(GMT-05:00) America/New_York,19.8,1,FALSE,Run,1459588583,1459588583,-18000,everyone,0,NA,NA,NA,NA,3.0869,1.9181101399,22.9,0.4,22.9,0.4,3,10,10,2018-01-08T00:00:00Z,2018,1,42502,55.9992593991
1,1,23163300,1,80.6,131,8.0424,0,FALSE,TRUE,4.5021,2015,305,293.8,38.036577,-84.498696,garmin_push_2435482829,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1357762516,0,United States,FALSE,a1357762516,2,evcgF~gvbOhBmBbL~OdSmU|Hg]aIIou@`z@rLvPxQmSaGcK}A`A,141,13.32,2015,20 degrees ain’t that bad,0,0,FALSE,2,2018-01-14T21:50:37Z,2018-01-14T16:50:37Z,38.036382,38.036382,-84.498615,-84.498615,(GMT-05:00) America/New_York,28.8,0,FALSE,Run,1466656686,1466656686,-18000,everyone,0,NA,NA,NA,NA,4.5021,2.7974743791000005,33.6,0.6,33.6,0.6,7,14,14,2018-01-08T00:00:00Z,2018,1,44517,58.7967337782
19,1,23163300,1,56.9,158.1,18.7128,0,FALSE,TRUE,22.103,4332,305.7,259.2,38.063802,-84.494685,garmin_push_2449143711,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1368515856,0,United States,FALSE,a1368515856,2,gjigFtzubOaFm@iLvLwBtFgW}Ia@cC}Bo@cG_LDkLaF}@qDsE}FbCuCyDqOvQa_@{LiKpXaGnVeOlUeMwGuSuCwQkKiSBqE}BuKnQkYtt@gEu@wHfReAfM_D|IiHsJuPaFHwHuJgEuFpKeNdJkDjPmA`@uPiJfAmJoEiCeFaIuFLwJwFfJxF~FI`GzInE`C{AlItQrJzEkQrNuJjFaKvJzESfHtPvExHhJvEsPHuFzHwRdEbArYst@|JyPtHlBzOAtRzK`SxC~M`GjNoTtSop@t_@bMpOgR|ClEjEmCjEdFvFv@e@hLhGbL|BLn@|CbWpI~BoG~KgL`Fx@,177,34.2,4252,Unseasonably warm,0,3,FALSE,2,2018-01-21T16:06:40Z,2018-01-21T11:06:40Z,38.063886,38.063886,-84.494669,-84.494669,(GMT-05:00) America/New_York,134.5,0,FALSE,Ride,1477846407,1477846407,-18000,everyone,10,59.4,FALSE,252.7,NA,22.103,13.734163213,72.2,1.2,70.9,1.2,7,21,21,2018-01-15T00:00:00Z,2018,1,56831,138.9041316466
1,1,23163300,1,76.7,154.5,7.218,0,FALSE,TRUE,4.7333,2454,317.9,293.9,38.036283,-84.498455,garmin_push_2510783412,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1417624093,1,United States,FALSE,a1417624093,2,uvcgFfhvbO`C{BlLrO|RuTxIy\~UvDxJ~FeT|k@eDlVqXeIgMiQwJhKaCcE,187,12.6,2361,Afternoon Run,0,0,FALSE,2,2018-02-20T18:54:45Z,2018-02-20T13:54:45Z,38.036215,38.036215,-84.498389,-84.498389,(GMT-05:00) America/New_York,38.8,0,FALSE,Run,1530046725,1530046725,-18000,everyone,NA,NA,NA,NA,NA,4.7333,2.9411353543,40.9,0.7,39.4,0.7,2,20,51,2018-02-19T00:00:00Z,2018,2,46971,61.7378691325
7,1,23163300,1,57.6,150.8,19.4904,0,FALSE,TRUE,10.6825,2158,305.7,269.6,38.063797,-84.494745,garmin_push_2521693148,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1426388786,1,United States,FALSE,a1426388786,2,{yigFbcvbO}ChCiAfFkXeJ]iCgCc@_GeLb@{KwFaAuDwEiG|B}BuDaO~Qw_@_MeK`X}FlVmOpUmMgGmS_DcJsG_K_CdK`CdIrGhTbD`M~FxNqS|GcXbK}W`_@rLfO_RbDzDzEaCrE`FtFz@c@lLvGrLlBFt@vC|VpI|BiGtKgLjF|@,177,31.680000000000003,1973,Sunset Ride,0,0,FALSE,2,2018-02-25T22:56:46Z,2018-02-25T17:56:46Z,38.066384,38.066384,-84.496011,-84.496011,(GMT-05:00) America/New_York,69.7,0,FALSE,Ride,1539159854,1539159854,-18000,everyone,10,63.1,FALSE,124.4,NA,10.6825,6.6377957075,36,0.6,32.9,0.5,7,25,56,2018-02-19T00:00:00Z,2018,2,58989,145.5419273541
0,1,23163300,1,81.2,148.4,7.7652,0,FALSE,TRUE,5.1479,2412,318,293.6,38.036265,-84.498471,garmin_push_2534620702,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1436361143,0,United States,FALSE,a1436361143,2,uvcgFdhvbOb]q`@zChErFjAbD_M~UzDhKzFgU~n@sEf`@mUgEiGuE}J~LkTe_@,179,11.520000000000001,2387,Lazy routine run,0,0,FALSE,2,2018-03-04T17:00:14Z,2018-03-04T12:00:14Z,38.036285,38.036285,-84.49852,-84.49852,(GMT-05:00) America/New_York,29.3,0,FALSE,Run,1549445300,1549445300,-18000,everyone,0,NA,NA,NA,NA,5.1479,3.1987557709,40.2,0.7,39.8,0.7,7,4,63,2018-02-26T00:00:00Z,2018,3,49383,64.9366249034
0,1,23163300,1,81.6,173.1,8.0424,0,FALSE,TRUE,4.5236,2063,318,294,38.036377,-84.498552,garmin_push_2540366799,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1440872115,0,United States,FALSE,a1440872115,2,{vcgFvgvbOzc@mh@x`@pHjK`GkSjh@gEtXoXcHmLqQqKbKyBsD,190,12.6,2025,Morning Run,0,0,FALSE,2,2018-03-07T14:44:54Z,2018-03-07T09:44:54Z,38.036466,38.036466,-84.498644,-84.498644,(GMT-05:00) America/New_York,28.8,1,FALSE,Run,1554103381,1554103381,-18000,everyone,0,NA,NA,NA,NA,4.5236,2.8108338556,34.4,0.6,33.8,0.6,3,7,66,2018-03-05T00:00:00Z,2018,3,51446,67.747458759
2,2,23163300,1,56.7,135.8,17.532,0,FALSE,TRUE,44.92,10491,259.2,226.1,40.003251,-86.020979,garmin_push_2550045263,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1448667614,0,United States,FALSE,a1448667614,2,gqcsFvi`lOl@xfAuArtCbBpkF[z~B~RdThCzJhGjACfCbEfGdTc@b@xExHqBxCxIv@n\vM}D``CiBdOlFjSxYzLvFdrGXj@sBZ|BtIlBfT`SlIdD|{AIg{APyIwCaTyS{IeBQ{BoAtBmtGcAcLcI}Q{WaM_FiyBnAeVzE{@i\_DmIqHpBQeF}Sr@kF}LyFSwCsL{Q}Sp@e|GgABImDy@e}AbBahBw@y|A,172,36.72,9224,To the Monon and back,0,0,FALSE,2,2018-03-11T20:21:16Z,2018-03-11T16:21:16Z,40.003231,40.003231,-86.020837,-86.020837,(GMT-05:00) America/Indiana/Indianapolis,133.5,1,FALSE,Ride,1562186238,1562186238,-14400,everyone,10,44.6,FALSE,411.3,NA,44.92,27.911985320000003,174.8,2.9,153.7,2.6,7,11,70,2018-03-05T00:00:00Z,2018,3,69480,173.45391267410002
0,1,23163300,1,81.2,166.1,8.316,0,FALSE,TRUE,4.3516,1929,245,235.4,40.003248,-86.020939,garmin_push_2557932934,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1454889823,1,United States,FALSE,a1454889823,2,ebdsFtr~kO_BsBuV?m@mTdY_AdFzBxBbPoGrCyDoAU{UpKhCStHzAlFgHbE,191,14.76,1884,Afternoon Run,0,0,FALSE,2,2018-03-15T19:29:03Z,2018-03-15T15:29:03Z,40.003183,40.003183,-86.021004,-86.021004,(GMT-05:00) America/Indiana/Indianapolis,21.3,0,FALSE,Run,1568578372,1568578372,-14400,everyone,NA,NA,NA,NA,NA,4.3516,2.7039580436,32.1,0.5,31.4,0.5,4,15,74,2018-03-12T00:00:00Z,2018,3,53375,70.4514168026
15,1,23163300,1,57.1,124.1,20.3796,0,FALSE,TRUE,24.4689,4471,305.7,259.2,38.063868,-84.494729,garmin_push_2562103439,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1458226740,1,United States,FALSE,a1458226740,2,}vigFd`vbOaGtFgA|EuWuJi@oCaC[oGkLl@qKwFgAwD}EiFpC{D{DaNtQ_`@yLkSdp@gO|TcMcGiTqDyQ_KuRLmFmBiJfP{Yhu@cEw@wCxK_DrEk@lJqDtLyHcKiP}E@sHgJgEuFjKsN|JiE`QkQmJrAoIeNsNoFPcUuKiCbGcDx@mDaCkBqIgDhA{CnKjAnH}DxA~DaBkAiHrD}KfC}@nBrIlElClC}@pBkGrU`LzFM~MfOsBfHzQ|J|FaShM{HdGqKhJfFUxGdP|EzIdJvEcSMoCjIoS`Et@tXes@zJeQlFlBhSAfRtKpSrClL|FjOmTxGeXxJcWh_@pLdOwQpDdEfFiCvD|EtFz@m@pKnG`MvBHbA`DjWpIfBcGxKkLtE~@,153,40.68000000000001,4322,Afternoon Ride on the Legacy Trail,0,6,FALSE,2,2018-03-17T20:54:23Z,2018-03-17T16:54:23Z,38.06591,38.06591,-84.495548,-84.495548,(GMT-05:00) America/New_York,142.1,0,FALSE,Ride,1572006814,1572006814,-14400,everyone,10,66.9,FALSE,289,NA,24.4689,15.2042648619,74.5,1.2,72,1.2,6,17,76,2018-03-12T00:00:00Z,2018,3,73951,188.658177536
0,1,23163300,1,57.1,136.7,22.2804,0,FALSE,TRUE,24.8056,4260,305.7,259.2,38.063791,-84.49482,garmin_push_2564328988,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1459983042,1,United States,FALSE,a1459983042,2,ejigFp{ubOk@yAiDXcLdLcCfGgWkJeLgQd@cLkFu@{EqFgElCyD{DsNbR{_@cMgKvXcGnVyNzTkMeGkTeDuQeKsRD{FkB_KjQaY`t@{DiAoDhMoCrDyAxNqChHoH{JgPgFP{GgJmEgGjKgNvIwEbRuQ{JvA_IkNmNgGRyTmLiBbGeDdAoE{DiAwGgD~@cDlLlAdGwDvCtDsBs@cJnCgJnCqAzBvIjD`ChDu@pCkGnT`L~FOtFrIhFvCgBhIpQtJrFsRhMkIbGsKzJjFQfHdPpExI~IvEqRQ{C`IoS|Dx@rYat@xI_PhC_@jC~BfRIjRtKjSvCpM~FfOqUhGuVhKsW`_@nLrNgQ`ExDhF_CtD`FdFh@m@~KhG~LvBFt@zCtWtIrBeG|KcLjF`A,177,36.72,4008,Afternoon Ride,0,0,FALSE,2,2018-03-18T18:45:57Z,2018-03-18T14:45:57Z,38.06387,38.06387,-84.494808,-84.494808,(GMT-05:00) America/New_York,150.4,0,FALSE,Ride,1573831038,1573831038,-14400,everyone,10,79.1,FALSE,317,NA,24.8056,15.413480477599999,71,1.2,66.8,1.1,7,18,77,2018-03-12T00:00:00Z,2018,3,78211,204.0716580136
0,1,23163300,1,55.4,116.3,15.03,0,FALSE,TRUE,0.6889,577,305.7,297.2,38.067357,-84.497356,garmin_push_2581675159,FALSE,FALSE,b3990177,TRUE,FALSE,FALSE,1473870236,0,United States,FALSE,a1473870236,2,wiigFl{ubO_FoAkLxL_CrGdA{B,157,30.96,165,Note to self: don't forget to re-connect the brakes after fixing a flat!,0,0,FALSE,2,2018-03-26T21:59:12Z,2018-03-26T17:59:12Z,38.063808,38.063808,-84.494781,-84.494781,(GMT-05:00) America/New_York,7.3,0,FALSE,Ride,1588327944,1588327944,-14400,everyone,NA,77,FALSE,12.7,NA,0.6889,0.42806248189999996,9.6,0.2,2.8,0,1,26,85,2018-03-26T00:00:00Z,2018,3,78788,204.49972049550001
1,1,23163300,1,NA,NA,7.952400000000001,0,FALSE,FALSE,4.6981,2209,318,293.9,38.036308,-84.498603,7045F483-D25B-4336-8FE5-6A5273D4DF24,FALSE,FALSE,g2387136,FALSE,FALSE,FALSE,1500637294,0,United States,FALSE,a1500637294,2,avcgFrhvbOzc@}g@`_@hFtLpGyVfq@eDl]}\yJgCkGkC\{CmEwCa@{CsG,NA,19.44,2127,Afternoon Run,0,1,FALSE,2,2018-04-10T16:07:29Z,2018-04-10T12:07:29Z,38.036437,38.036437,-84.498741,-84.498741,(GMT-05:00) America/New_York,31.5,0,FALSE,Run,1616204057,1616204057,-14400,everyone,0,NA,NA,NA,NA,4.6981,2.9192630951000003,36.8,0.6,35.5,0.6,2,10,100,2018-04-09T00:00:00Z,2018,4,55584,73.3706798977
5,1,23163300,1,81.2,131.8,8.3556,0,FALSE,TRUE,4.9464,2136,317.9,293.6,38.036294,-84.498452,garmin_push_2618881315,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1504132859,0,United States,FALSE,a1504132859,2,ivcgFthvbOtc@yh@|b@|GpIpFgUbl@yEpb@wViEgK}L}IpAsDdDsKoOT}@,166,12.24,2131,Evening Run,0,3,FALSE,2,2018-04-11T23:21:47Z,2018-04-11T19:21:47Z,38.036312,38.036312,-84.49858,-84.49858,(GMT-05:00) America/New_York,35.4,0,FALSE,Run,1619796477,1619796477,-14400,everyone,NA,NA,NA,NA,NA,4.9464,3.0735495144,35.6,0.6,35.5,0.6,3,11,101,2018-04-09T00:00:00Z,2018,4,57720,76.4442294121
5,1,23163300,1,81.9,163.9,8.4492,0,FALSE,TRUE,5.0439,2154,318,293.6,38.036257,-84.498507,garmin_push_2624383637,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1508712152,0,United States,FALSE,a1508712152,2,svcgFjhvbOrd@oi@r_@xGfLtGsUrm@yEja@uUcFiFaE}IjLqB[eS}\,187,14.04,2149,Afternoon Run,0,1,FALSE,2,2018-04-14T19:28:07Z,2018-04-14T15:28:07Z,38.036314,38.036314,-84.498553,-84.498553,(GMT-05:00) America/New_York,31.6,0,FALSE,Run,1624556431,1624556431,-14400,everyone,NA,NA,NA,NA,NA,5.0439,3.1341331868999998,35.9,0.6,35.8,0.6,6,14,104,2018-04-09T00:00:00Z,2018,4,59874,79.578362599
0,1,23163300,1,NA,NA,0,0,FALSE,FALSE,4.828,0,NA,NA,NA,NA,NA,FALSE,NA,g2387136,FALSE,FALSE,FALSE,1583254626,0,United States,TRUE,a1583254626,2,NA,NA,0,0,Run with Dawn,0,0,TRUE,2,2018-04-21T20:00:00Z,2018-04-21T16:00:00Z,NA,NA,NA,NA,(GMT-05:00) America/New_York,0,0,FALSE,Run,NA,NA,-14400,only_me,3,NA,NA,NA,NA,4.828,2.999979188,0,0,0,0,6,21,111,2018-04-16T00:00:00Z,2018,4,59874,82.578341787
0,1,23163300,1,79.3,165.7,7.6032,0,FALSE,TRUE,5.0022,2393,318,293.6,38.036205,-84.498539,garmin_push_2669642004,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1546332117,0,United States,FALSE,a1546332117,2,ovcgFnhvbOpd@wh@|^dGzL~GuVfp@qDf^cPyCuLyGeKbM}RoYg@gD,190,18,2368,Evening Run,0,0,FALSE,2,2018-05-02T23:01:55Z,2018-05-02T19:01:55Z,38.036218,38.036218,-84.498444,-84.498444,(GMT-05:00) America/New_York,29.3,0,FALSE,Run,1663572904,1663572904,-14400,everyone,NA,NA,NA,NA,NA,5.0022,3.1082220162,39.9,0.7,39.5,0.7,3,2,122,2018-04-30T00:00:00Z,2018,5,62267,85.6865638032
0,1,23163300,1,81.7,153.2,8.0244,0,FALSE,TRUE,5.055,2275,317.9,293.5,38.036236,-84.498492,garmin_push_2675523626,FALSE,FALSE,g2387136,TRUE,FALSE,FALSE,1551378200,0,United States,FALSE,a1551378200,2,uvcgFlhvbOdd@qh@``@hGbLnHoVhl@iEba@uSyD_H_FwJvMeUo_@,177,16.2,2268,Lunch Run,0,0,FALSE,2,2018-05-05T15:03:16Z,2018-05-05T11:03:16Z,38.036275,38.036275,-84.498555,-84.498555,(GMT-05:00) America/New_York,28.3,0,FALSE,Run,1668749071,1668749071,-14400,everyone,NA,NA,NA,NA,NA,5.055,3.141030405,37.9,0.6,37.8,0.6,6,5,125,2018-04-30T00:00:00Z,2018,5,64542,88.8275942082
0,2,23163300,1,57,140,17.128800000000002,0,FALSE,TRUE,15.509799999999998,4146,258.7,245.1,39.993038,-86.136096,garmin_push_2697718211,FALSE,FALSE,b5521612,TRUE,FALSE,FALSE,1570772987,1,United States,FALSE,a1570772987,2,wcbsFtmvlO~@}Cjf@s^|cCqClOdEdXx]hMxDjrD@uvD]eIaFwUkZkQ}FqaCfC_MjFiZ|VmA|D,173,33.12,3260,Mother's Day Ride,0,0,FALSE,2,2018-05-13T19:37:04Z,2018-05-13T15:37:04Z,39.993088,39.993088,-86.13611,-86.13611,(GMT-05:00) America/Indiana/Indianapolis,35.2,1,FALSE,Ride,1689170298,1689170298,-14400,everyone,10,42.4,FALSE,138.2,NA,15.509799999999998,9.6373399358,69.1,1.2,54.3,0.9,7,13,133,2018-05-07T00:00:00Z,2018,5,82934,214.1370604313
